65;Panama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;896;2200;0;0;0;0;0;0;0;0;0;0;0;0;8593;18988;0;0;0;0;0;0;0;0;0;0;27;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;740;2929;6126
66;Paraguai;415;152;160;86;1951;697;75639;49955;7900;6384;19062;13471;3847;3790;18759;16388;8122;9381;698;477;2250;2122;112;120;251;584;172;633;930;1092;0;0;6948;8008;14743;17753;12826;13399;10594;8148;0;0;2076;1520;2567;3593;433;1605;39798;26912;0;0;825;1023;0;0;432;723;744215;276101;69002;34601;48337;37605;675;2421;1670;1124;8342;7385;30133;29363;12153;17950;3455;6958;4637;8088;20099;18376;6728;24228;2513;8531;3568;10442;23603;81321;28038;96500;29016;70845;40197;123169;80951;255320;92114;205510;94620;224306
67;Peru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1577;6379;596;1854
68;Polonia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2682;10390;1545;6859;90;599;0;0;0;0;0;0;206;1245;225;2310;0;0;0;0;23099;73608;18810;57107
69;Porto Rico;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1736;0;0;0;0;100;1512;0;0
70;Portugal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5387;17475;0;0;0;0;0;0;0;0;0;0;0;0;756;11568;1552;23255;1288;15933
71;Quenia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;144;2025;16479;0;0;0;0;0;0;0;0;0;0;0;0;80;483;1;1;0;0;0;0;0;0;100;1512;0;0;0;0
72;Reino Unido;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15840;34400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4678;33221;1080;3546;3166;9260;20880;70326;0;0;13501;55256;1980;8040;11896;66897;13900;73941;131483;607711;16511;97055;56615;223774;27700;101672;14626;72651;11049;54428
73;Republica Tcheca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732;2742;716;2193;802;3950;1820;4169;493;1125;395;900;0;0;526;2020;0;0;158;1755;7;66;23;278;94;532;207;942;0;0;0;0
74;Russia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47765;18240;71654;27360
75;Republica Dominicana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
76;Suecia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;697;5922;17100;2070;10950;0;0;0;0;0;0;450;6470;98;534;292;2190;140;352;298;1136;54;218;0;0
77;Suiça;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3055;12002;117;516;856;2558;270;1140;0;20;16830;45662;0;0;0;0;3465;12250;3780;31080;1620;14014;10936;111259;1080;9648;270;2719;1890;16884;0;0;2704;8959
78;Suriname;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;88;8;19;0;0;0;0;0;0;2;3
79;Tailandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;169
80;Taiwan (Formosa);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2706;13484;1507;6574;0;0;5;6
81;Trinidade e Tobago;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475;420;785;700;9504;8880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1077;3240;0;0;0;0;1942;5680;435;1200;558;1808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;179;0;0;0;0;0;0;18;20;0;0;383;1785;0;0;315;1470;0;0;0;0;0;0;0;0;0;0
82;Turquia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;30
83;Uruguai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;21;240;827;13;50;396;763;1814;1096;5040;3335;1212;639;176;1165;0;0;143;143;0;0;1075;2862;0;0;0;0;0;0;472;21325;0;0;0;0;22717;82754;34463;128510;19574;74551;7656;28085;13237;48581;9265;34039;2808;15045
84;Venezuela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13280;19278;19706;33201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1470;10065;0;0;2;46;0;0;16;13;455;2205;5;10;450;2670
85;Vietnã;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;675;1768;189;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86;Outros(1);5132;3208;0;0;1200;579;144;102;0;0;0;0;1544;2726;0;0;113;176;1040;509;1786;1439;1009;1425;219;490;60;125;0;0;3108;3822;960;6223;36;299;14538;48908;5112;3075;0;0;35306;25786;628;1606;1227;2862;0;0;0;0;0;0;0;0;42;89;0;0;0;0;974;4895;494;2127;0;0;0;0;0;0;0;0;3082;13359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
